word,maleness_embedding_sub,maleness_embedding_wiki,maleness_norm
solid,0.030684975832992456,0.020511488451704404,4.9394
solution,0.035476880600299826,0.013051717962180812,4.1346
sonar,0.07181949808178395,-0.0038135181063830015,4.5926
song,-0.015949682443268498,-0.029030333202210018,2.7576
sonic,0.033914019112572746,-0.01823546527679984,5
sonnet,-0.05118009954179931,-0.044492970558444755,3.1
soothe,-0.015618246636159072,-0.03488699676073098,2.2857
soothing,-0.020739899927204514,-0.07071907585342255,2.1212
sore,5.689018963364045e-4,-0.0065281819572216016,3.875
sorrow,-0.01456568257257132,-0.02899095755106501,3.2941
soul,0.02397074098768287,-0.007591331689892344,2.8824
soup,-8.353506617813089e-4,-0.00553040688743292,3.3548
sour,0.012773268280313277,0.021477789401842945,4.0294
source,0.011915595455858186,-0.009149831726297256,4.3429
sovereign,-0.0050117055941091004,-0.0054162437058764,4.3929
sow,-0.0076498440370051934,-0.01265683886788413,3.129
soya,-0.018539266991462244,-0.00847182668538829,3.3125
spa,-0.06633145762506146,-0.015156147471410392,2
space,0.022243899156842245,-0.004155946391803833,4.593766666666667
spaceship,0.015867026930919848,0.014501770350389132,5.4848
spade,0.03606130447449585,0.019460610070931916,4.9131
spank,-0.02071012021796087,-0.02515494119404274,4.3235
spanner,0.028674036348683984,0.047365608128968895,5.5938
spark,0.0348886293185017,-0.021974853990430754,4.1875
sparkle,-0.07642569619561482,-0.10899394112808769,2.0588
speak,3.186202904611468e-4,-0.002605380957486969,3.4545
speaker,0.024554754303691195,0.011270872042495522,4.553233333333333
spear,0.08861778079609733,0.02736386996255971,5.5882
special,-0.0032298165441232707,0.00691584000260087,2.9091
speciality,-0.009193756745336401,-0.0033664485233489694,3.2857
spectacular,-0.0015478845475470904,0.03876967105483678,3.5938
speech,0.022502784107119006,0.013056992795037053,3.6364
speed,0.04831957721322033,-0.013181653882107541,5.2069
speedy,0.06925033990884066,0.015818315306633746,4.6061
spell,-0.05338539137663628,-3.939745085319579e-4,3.4678750000000003
spelling,-0.017950484982655807,-0.003639020323041975,3.6857
sperm,0.007671540293378243,-0.056216797445497346,6.6
sphere,-0.0014841855809047955,0.0016929472219077424,3.7241
spherical,-0.008649515148082598,0.005322268946878664,3.7188
spider,0.050456737958313236,0.01120345853959831,4.4412
spin,-0.013295035823110313,-0.028608376698601,3.9118
spinach,-0.017241832293563714,-0.025513743293569896,4.5938
spine,0.060361427245172794,0.0040529563661380885,3.9688
spire,0.02236385097291424,0.007598698954221272,4.6061
spirit,0.016336127227880137,0.008858454059675003,3.46294
spit,0.054855491098050796,0.0016995595672722463,5.7188
split,0.01513661887247994,-0.0017888571058501807,4
sponge,-0.017303174281383726,-0.01248959035266517,3.2059
sponsor,0.0057932910638990864,-0.011519497214007773,4.4839
spooky,0.002280169173173252,-0.02819238520876846,4.3846
spoon,0.008188164047051888,-0.007680174412399043,3.6897
sport,0.05681546055683223,0.044953762480942794,5.5313
sports,0.03303803606409014,0.02237194650629007,5.4545
spot,0.03133832134418557,0.024535344532563785,3.9596
spouse,-0.07516907960334795,-0.14286759739546104,3.2571
spray,0.006747385007692952,-0.012264586296831165,3.5455
spread,-0.014696386422351743,0.012496822144720171,3.7799
spree,0.027066379166373417,0.00362195028229087,3.25
spring,-1.0639996043282363e-4,-0.01259386509733837,3.363725
spur,0.009155759335587266,0.0027197015009272213,4.75
spurs,0.04800191792796843,0.04312250632237266,5.303
squad,0.04301385455868309,0.06311527656057064,5.5517
square,0.05429444147125101,-0.008929479423823813,4.9063
squash,0.03290870680931307,-0.011912522317840762,4.470775
squat,0.045904837863557424,-0.017205047181857225,4.0023333333333335
squeeze,0.005707578744233444,-0.010797336929165569,3.871
squid,0.06150089867522518,-0.01165469226193877,4.6667
squirrel,0.05004659567341185,-0.011324919061683258,3.4242
stab,0.03843400277009326,0.003154535461452279,5.3235
stack,0.03146002121231406,8.211752040895443e-4,4.48
stadium,0.08332239084144069,0.044989089145242175,5.5152
staff,0.017005953375459515,0.008465515059452783,4.532066666666667
stag,0.03515800733071189,-0.007805095989172062,6.1379
stage,0.00810895191819011,-0.024727295198325755,3.48
stagecoach,0.043719504462892245,0.0076038487641574,4.7647
stagnant,0.01769956096616887,-0.017998634002419606,4.8333
stain,0.022438066417708347,-0.0351907786474992,3.8772
stake,0.01846878480163111,-0.004102805853475305,5.142066666666667
stale,0.04762119506311294,0.005523580460501137,4.3462
stall,0.024411872264177792,0.008613779427693785,4.051366666666667
stallion,0.04532458254205862,0.009789660806184708,6.3636
stammer,0.0335015890074456,0.0378531078471005,4.4615
stamp,0.015029989947976052,-0.004282713015763856,4.1538
stance,0.07073678669746211,0.041716758316917124,5
stand,0.05869109150473856,0.036936480232518554,4.3667
staple,0.05427085782733404,-0.021609789977697774,4.270666666666667
stapler,-0.0027099599304451494,0.010033699393529383,4.5938
star,0.0174018319205983,0.00606534054892241,2.7028666666666665
stare,0.002074593736898195,-0.008099641039961164,4.0714
starfish,-0.005260481119803928,-0.03750148710590773,2.9118
stark,0.03668856034080356,0.0338413560260607,4.6667
start,0.0374239797586263,0.024377342397183588,4.087
startle,0.011086646762132446,-0.021261142534683253,3.4688
starve,0.027163828992990358,0.02486657608038198,3.7429
starving,0.034402251055253685,0.005782784596316093,4.0313
statue,0.028516485839061023,0.02657727730542772,4.6667
status,0.015550011067080483,-0.032478598425755706,4.9688
statute,0.008100911135340949,0.017849757096848523,4.6552
stay,0.020826388178590227,-0.005098196876982375,3.9063
steak,0.015397210375884873,0.020343343531835645,5.931
steal,0.01731180292015505,0.008825515786757387,4.9394
stealth,0.040310872348024024,0.018254810677234473,4.5625
steam,0.037065459627752734,0.013814644107376706,4.32
steel,0.031211240227661585,0.02696704671037134,5.3438
steep,0.02874704966773664,0.025288342764100885,4.6379
steer,0.05299820873281402,0.042551548091557645,4.918533333333333
stem,0.01693817115193641,-0.03221190629035782,3.5839666666666665
stench,0.0077778070029370094,0.026405341166460733,4.9697
stereotype,-0.015810964675557315,-0.021007758096993595,3.7429
stern,0.03351112352131699,-0.02264678920474053,4.9697
steroids,0.0711290960683576,0.014432785846471369,5.931
stethoscope,0.0013282200808664435,-0.00473497464649536,4.3333
steward,0.036388713726540456,0.03998413500000242,4.6
stick,0.06266945001182334,0.027475735516202165,4.420166666666667
sticky,-0.0065953658015702465,-0.010172037677637108,4.3143
stiff,0.04326310781317494,-0.0014722868753194729,5.2333
sting,0.03947163640147083,-0.003834787471213852,4.4545
stingy,0.02993468674952457,0.045679143093691976,4.6667
stink,0.05828138877151498,0.01485508980361186,5.4571
stir,0.03092717993224045,-0.0068251002692259755,3.44975
stock,0.04151533071353242,0.02623020640371211,4.647425
stolen,0.003317087555299858,-0.00154076065444253,4.8667
stomach,0.025934211716481526,0.00883380836227371,4.0882
stone,0.025552505992741947,-0.007171746819027935,4.843366666666666
stool,0.029754301588477444,0.00663178908235032,4.662233333333333
stop,0.05636261682563176,0.004171476356865378,4.5313
storage,0.02555605026179622,-0.012329124293336394,4.4516
store,0.02600348580462042,-0.008855002029314746,3.7767
storeroom,0.038909202402961834,-0.03193364152244335,4.5
storm,0.02432938346920835,-0.0035047103848608874,4.5714
story,0.01099879978788415,-0.011695949234844183,3.8889
stout,0.02094587188888114,0.011004036255647526,5.0938
stove,-0.0017721353336933587,0.006375545945336875,3.6667
strain,-0.006395396495103706,-0.03360250466792314,4.5455
strand,-0.033412291761389545,-0.028846910125537514,3.2121
strange,-0.008793972581573828,-0.03157942463757593,4.1563
stranger,-0.02112295762754618,-0.02667320623624647,4.9559
strangle,-7.835601693484406e-6,-0.03391843558032431,5.4412
strap,0.05304725517547945,0.017872830174170157,4.3235
straw,0.037201221391621214,0.017975918531336038,3.8552999999999997
strawberry,-0.048628745450581046,-0.06623963325546298,2.8125
stray,0.029593286534798036,-0.01604971190691276,4.24
streak,0.026189041112563788,0.025515558093444107,4.6061
stream,0.023041396921491458,-0.006246336666289154,3.5278
street,0.027233858701220304,0.006582561656830299,4.3125
strength,0.03052855927003756,0.003249681942705279,5.8529
stress,0.0037946826774553633,-0.027297971085327916,4.1471
stressful,-0.0372010774184095,-0.03801245911101553,3.875
stretch,0.027371344801477765,0.014207078511502685,3.8
strict,0.008427466693761515,9.580011163792257e-4,4.2692
strictly,0.02227192316202084,0.012780937858960173,3.7273
stride,0.023217220030847696,-0.017478235069117914,5.0909
strife,0.038442363052911266,0.03827631987327215,4.4118
strike,0.056482963458376806,0.007120457586345108,5.258533333333333
string,0.025198743683266994,0.0024727571321298547,3.9394
strip,0.022212325687890333,0.007113917568191019,3.942475
stripper,-0.09581456758709239,-0.13429001909633484,3.2121
stroke,0.02255102705626011,0.032445362996499166,3.6409666666666665
stroll,0.018783252245914844,0.010767186992158478,3.2059
strong,0.009425250224740889,0.01289136393507831,5.8
struggle,0.013375999521628268,0.037581168474294824,4.4063
stubble,-0.005594090297853405,0.011715801889172373,6.1875
stuck,0.022557848176357642,-0.014872036544518963,4.3333
student,-0.03157352225558557,-0.028011188910536833,3.8529
study,-8.328295350219506e-4,-0.007639426257159965,3.9697
stumble,0.036582168188159264,-0.002676136888173475,4.1304
stupid,0.016124801112981202,0.015482592566620462,4.2727
style,0.025469353975610814,0.025846817108892417,2.3824
stylish,-0.050541942619537455,-0.04509125421257085,2.2059
subdue,0.014104361207474575,0.05340285804381953,4.125
subject,-0.011752664940371416,-0.012267317946743933,4.0606
subjective,-0.008860112025844913,-0.02415276299979044,3.4167
sublime,-0.0451052896499457,0.0361165553796676,3.2759
submarine,0.034615696495564285,-0.01935888451982984,5.5
substance,0.012184399885982578,0.023915506796375635,4.0303
substantial,0.009808835223351325,0.017403815464596878,4.3939
substitute,-0.009549257322675753,0.03124355315441904,4.1563
subtle,-0.013795097997864575,-0.01516744315809293,3.1818
subtract,-4.432144670280802e-4,-0.009685570336990176,4.4118
suburb,-0.029517782726990044,-0.0048404061969681555,3.2857
suburbs,-0.04647506241341032,0.0021064282810038804,3.6071
success,0.03053350949684136,0.004926817591826338,3.8286
successful,0.021835418165222664,0.013003474200281862,3.7813
suffer,-0.00658226159654185,0.013059351840248229,4.1818
suffering,-0.0021800781068785358,0.03919062393009903,3.75
suffix,-0.012445891664678743,-0.026241945350202744,4
suffocate,-0.008781479717769852,-0.017433135936226224,4.5806
sugar,0.0040262123622709645,-7.474202384036011e-4,3
suicidal,0.01775578913357162,-0.0055598182833288545,4.4286
suicide,-0.019181839156188207,-0.018465373904322735,4.0303
suit,0.03911311815746854,-0.006303113207524469,5.2528
suitcase,-0.01315922082775331,-0.011311877345706156,4.5625
sulk,-6.0642066203320244e-5,-0.03178665836108652,4.2
sulky,0.006850155230876787,-0.02286750321047032,3.6875
sulphur,-0.016281929260840683,-0.034634937240460725,4.6061
sultan,0.059211049645848945,0.02649737640800867,5.5
summary,0.044065530313671025,0.05829246197892088,4.2647
summer,-0.045416507652880356,-0.0020640338029613015,2.6471
sun,0.00941515535630294,0.011273440369748478,3.1875
sunburn,-0.0010023202839487544,-0.055705133994388034,3.9706
sunk,-0.009203415525208258,-0.053096764545576575,4.7941
sunlight,0.017914353658398857,-0.007603879110074679,3.0882
sunny,-0.01741476445626161,-0.004341066063706794,2.8286
sunrise,-0.01090329929227754,-0.022309467440780162,3.2
sunset,-0.03315847048509196,-0.031486758278462645,2.3529
sunshine,-0.005258072354374366,-0.030980301968118545,2.75
super,0.03142843421304797,0.045815677899088,4.1935
superb,0.01162133537086038,0.01201578350136262,3.2424
supermarket,-0.03715113567057263,-0.04308814723694229,3.3548
supplication,0.04812844014279394,0.020908038350434754,4.1364
support,0.02210945888501281,0.00897163150088831,2.9032
supportive,-0.030896662060207858,-0.0346582310402993,2.7353
suppress,0.036840987143379494,0.00654506343106992,4.0909
suppression,0.07260880444158568,0.01960755679866695,4.1818
supreme,0.029263091186338158,0.024970196071139955,4.3636
sure,0.01773622772643213,-0.016263102286531078,4.0882
surf,0.022109582990959525,-0.01666490374731891,4.964466666666667
surfer,0.0032202092135467097,-0.0028142052714947297,5.2647
surge,0.023339243356806233,-0.002750924860648457,4.3438
surgeon,0.016768475791637927,-0.003143261291300381,5.4118
surgery,-0.0055857193255204884,-0.007603005615053365,4.303
surplus,0.07618218621875482,0.04065845430555812,4.129
surprise,0.006672223289738599,1.3660785126745623e-4,2.7059
surprising,0.01317095436225002,0.002892142828699207,3.7576
surrender,0.0474497876131616,0.03934234582540394,4.1852
surveyor,0.06799937854859886,0.04575728122489542,5
survive,0.03542915736727453,0.010410512885879797,4.8571
survivor,0.011319070567744366,-0.030869324313841873,4.6129
suspect,0.007224536231246248,-0.010156306327585046,4.9333
suspend,0.07756123408862978,0.04073411847729003,4.25
suspended,0.057832781630819646,0.052348297701388144,4.6176
suspension,0.0547782628517792,0.054344367097084054,4.4412
suspicion,0.003984191897931089,0.023487173933195632,3.6286
sustain,0.026537540690338424,0.032569028560138755,4.0938
sustenance,0.01112881938549068,0.005054994132094814,4.2
swamp,0.03363502549149555,0.007605060531141877,4.7143
swan,-0.07381012864040243,-0.024060761295591426,2
swarm,0.005664881716231057,0.012496166306997278,4.3235
sway,5.272015458433754e-4,0.007625366324474553,3.697
sweat,0.04197106839353937,-0.027955977081908584,5.7143
sweater,-0.037089219462677236,-0.0428169494368682,3.7931
sweatshirt,-0.016569274891804292,0.005457307888179108,5.1875
sweaty,0.015391965513101097,-0.014485212041282836,5.5758
sweep,-0.005174703225882066,0.019404646147176824,3.5152
sweeper,0.03420158361761744,0.0014166754510840374,4.5806
sweet,-0.04341615011027389,-0.07905980771832291,2.1765
sweetheart,-0.017789122048208317,-0.11795760054140625,2.1176
sweets,0.008652569639218788,-0.007825207517949045,2.9412
swift,0.04005031196920891,-0.005916436470368075,3.3208333333333333
swim,0.01622345674672651,-0.04526652291441299,3.9355
swimmer,-0.0019759683107702375,-0.06444751901202159,4.1515
swimming,0.008905200449999984,-0.04132502121730716,3.7037
swindle,0.019191137229488786,0.0578825977198667,4.5
swing,0.017877385510115917,-0.01594670519004615,3.4375
sword,0.06146291772708656,0.03294866468056448,5.9394
syllable,-0.033924178620143214,-0.014362249656536985,3.625
symbol,-0.009051711183840405,-0.03454219929449069,3.9143
sympathy,-0.017504419296594964,0.00344304674351964,2.0882
symphony,-0.027855103043185697,0.00984310371699984,2.8857
symptom,-0.010991664943418217,-0.025299083020185048,3.8438
synagogue,0.015995827562838932,-0.004342931767194413,4.5625
syphilis,-0.02735881810646018,-0.013762296140078567,4.2258
syringe,-0.001949165760801036,-0.03525286310384326,4.0345
system,0.008068700373478704,0.033087640739272936,4.6667
table,0.020143576219728343,0.014453834474831367,4.4097
tablespoon,-0.009100552273562351,-0.022365277562581776,3.4848
taboo,-0.06728235692181131,-0.03577981246413922,4.0882
tact,-0.0018260794296026395,0.016185802594559956,3.4118
tail,0.030939605028960537,0.005663828286917416,3.9697
take,0.046608097404600146,-6.815449138644625e-4,4.3235
tale,-0.00298111550907737,-0.005298091524912341,3.5143
talent,-0.004196391469841743,0.02934814473535985,3.7273
talented,-0.026501726321963348,0.041991302418313614,3.5758
tall,0.03126084245877764,0.0014898818415894077,5.5758
tame,-0.0021376742595438925,0.0025146834365926962,3.1935
tamper,0.009811140684447245,0.011131340749680557,4
tandem,0.009934071758386315,0.04022151622477803,3.7143
tangerine,-0.05837571769681038,-0.038044190964530905,3.3529
tango,0.02465469188577729,-0.030402728676639817,3.2849
tank,0.09297528108367614,0.026647493985781756,5.489425
tanker,0.034548909449982984,-0.037114229709098334,5.4583
tape,0.021019340586365037,-0.010948925724067277,4.1935
taper,0.008132124521117862,-0.027549023129684533,3.931
tapestry,-0.058776098307888686,-0.061014472135855535,2.4375
tarantula,-0.01588391951524415,-0.02276583233582971,4.6563
target,0.04367895482086637,-0.016207502855790867,5.0313
tariff,0.037805891349785736,0.013857378931493552,4.7059
taser,0.05810666153565097,0.0078042356929904355,5.2727
taste,0.006692380838280387,0.006599794389953784,3.3793
tasty,-0.021638549519151645,-0.016229487925674635,3.5517
taught,0.03470760362342307,0.03495323644470111,3.5
taxi,0.014893507678223644,0.008041417045315219,4.7308
teach,0.02946999426300484,0.04201978432180009,3
teacher,-0.027393567718390077,-0.018129478732960558,2.7419
team,0.049672120306675394,0.032607528993450735,4.5185
tease,-0.027432935250907786,-0.05879550844607123,2.8519
teasing,0.0029455693327877785,-0.035256649447993116,3.2188
teaspoon,-0.029957993963227514,-0.033131892007412816,3.1515
technical,0.004979035877304111,0.04133937390390738,5.5714
technicality,0.027621805247135783,0.048749187861078735,5.0606
technician,0.03153777020371537,0.023253139553027435,5.2727
tedious,-0.003017296387377716,0.0018603638453204285,4.4118
teeth,0.003640806856058998,-0.0016616927764347977,3.88
telephone,-0.007683195206024368,-0.02017766010837288,3.3333
telescope,0.022610903946617827,0.017181420430837535,5.0606
television,0.002532202048456278,-0.014270833120700016,4.5588
temerity,0.01732789589020059,0.03378682798818916,4.5625
tempest,0.0017942678429963554,0.006651934013597344,3.6957
temple,0.018285126615154967,0.0013322371142487077,3.9604666666666666
tempo,0.02671692215761931,-0.006458629815897121,4.1563
tempt,0.004398950333053042,0.002287909280108469,3.1176
temptation,0.03378323800359315,-0.017161364396193896,3.3824
tendency,0.004188322007907419,0.017912952933794107,3.6875
tender,-0.021799847021102603,-0.05455796650838657,2.2145
tennis,-0.011452810637731431,-0.0146902331819459,4.2903
tense,0.012775649235148234,-0.014207367474890542,4.516966666666667
tension,0.001590495768416328,-0.007869130401309016,4.6129
tent,0.06228195856740876,0.034380478175444096,5.1563
tepid,-0.012288307843837831,-0.015968644932163933,3.4545
termite,0.0435324865228999,0.00953913982067485,4.8485
terrible,0.005254581428803307,0.02936180643916536,4.4615
terrific,-0.014249371597432864,0.019510650344213065,4.0588
terrify,0.02014816412040535,-0.009333898320736528,4.5758
terrifying,5.898639650185333e-4,-0.029810867487447934,5.1143
terror,0.015175710895651007,0.023345099233500727,5.1212
terrorist,0.0418859684440569,0.00842009595882573,5.7576
test,0.02827495352823456,0.013635199188618594,4.3438
text,-0.030093156477881716,0.02761859948552249,3.8314333333333335
texture,-0.030579066353259576,-0.005142842082708682,3.4412
thank,0.008431920206463911,7.545098288271601e-4,3.2667
thankful,0.008685714118807447,-0.023165183653808458,3
thanks,0.03493954920532327,0.025028624370480146,3.0938
theatre,0.013730836108318739,-0.009871364835666752,3
theatrical,-7.512956777116497e-4,0.006617868773302948,2.7143
thematic,-0.002292753984902529,-0.019507975899418564,3.5556
theme,0.009769379675187762,-0.014672037919601894,3.68
theologian,0.01456825424208441,0.04752080416513901,4.8621
theology,-0.018424554789528647,0.020345624017160363,3.9091
theoretical,0.016003778146988668,0.016304021117894932,4.2188
theory,0.0021759944939035436,0.0371855858266085,4.5484
therapist,-0.0577783523616619,-0.09814640775234257,3.4545
therapy,-0.01205252102712695,-0.04628945303089656,3.0286
thermometer,-0.03796137700890989,0.0037375615311467103,4.1515
thesaurus,-0.027981518064562616,0.03599431901338129,3.8788
thick,0.024487222419569882,0.014198162780308221,4.6667
thicket,-0.0038457703601150472,0.035169637333786585,4.4444
thief,0.042896544620278365,0.017497804761693603,5.1786
thigh,-0.002888635235342385,0.002053616732035496,2.8438
thighs,-0.0736845845952463,-0.020574287010311693,2.6765
thimble,-0.0066894436130708335,-0.05515363160101003,2.4138
thin,-0.0031141766235437685,-0.005256716050870636,2.5152
thinner,-0.013141967986726177,-0.02286763652002105,2.3333
third,0.017630098296500696,0.014754373485648287,4.0909
thirst,0.04275661563564326,0.02148044029991414,3.6129
thirsty,0.04072254872793246,0.020492666709528012,3.8857
thistle,0.029384454550606454,-6.837042817520178e-5,3.8846
thorn,0.01851987409587691,-0.032047910937485824,3.9394
thought,0.024328964134906927,0.0036225474690564086,3.4667
thoughtful,-2.623464261208852e-4,0.001152183092403225,2.7097
thoughtless,0.0061514104410517745,-0.03033396122756074,4.5882
threat,0.015275062383744459,0.05241652783774309,5.5429
threatening,0.025660563704491712,0.019326963296131816,5.697
thrifty,0.01361460777458609,0.004959714080359029,3.5357
thrill,-0.013183039939681424,-0.033874939662793396,4.0606
thrilling,-0.022724319212774402,0.0070128075947422375,4
throat,0.020732580488399543,-0.014050949891048242,4.2286
throne,0.04939137157528861,0.050291219043769875,4.3714
throw,0.03444030169004661,0.006689341523881981,4.9375
thrust,0.05279709015224596,0.020084532191447693,5.5143
thumb,0.047640539160446194,0.028784906499958712,4.6765
ticket,-0.0061915097233604666,0.01453551938044359,4.409633333333333
tickle,0.02501277474959343,-0.02699359924616948,2.6875
ticklish,-0.013659343735476864,-0.05940212868559669,2.7353
tidy,-0.02162963342730112,-0.034315880879465355,2.8485
tie,0.04753424039803811,-0.026963209335434668,5.261125
tiger,0.06743292533543144,0.04556198544189474,4.7647
tight,0.01701605588288821,0.009535452302491837,3.0303
till,0.034922524884869965,0.04567235145533327,3.9677
tilt,-0.0018071206988850286,0.016061190904445855,4.0882
time,0.03091039851018018,0.01473554106087338,3.9355
timid,0.005991702987169972,-0.0247807157047098,3.2143
tinsel,-0.03609616849393102,-0.05299737502631119,3.1786
tiny,-0.009499564709638919,-0.01862140725183034,2.7857
tire,0.053470027419721955,0.02224483373102293,4.4688
tired,0.023184300768705007,0.015345339538236413,3.8621
titan,0.015231581634359947,0.010712526270380163,6.2903
titanic,-0.018288958178302478,-0.05767274305666936,4.3441
toad,0.03569615087674055,0.031440538879596275,4.9688
toast,0.01015253936570315,-0.010013889577460633,4.476066666666667
toaster,0.005508280375265157,0.002399973491099411,4.3438
tobacco,0.024822789958815247,0.022881982016941083,5.4545
toddler,-0.02399697797675099,-0.046833910589584415,3.2571
toe,0.03933288008758537,0.01397155421472479,4.2857
toes,0.0018537485642093898,-0.00400657310042507,3.8286
toga,-0.010031886218365954,-0.018392182846491884,5
toilet,0.014293887573678499,-0.004469254867698086,4.5143
toll,-0.0010892422678799862,-0.009760032517069417,4.7059
tomahawk,0.0629914120472452,0.042885099632532814,5.5714
tomato,0.016507595777262823,-0.018947629808284155,3.7647
tomb,0.04108501617465393,0.030302889658257615,4.4643
tone,-0.006687617779538857,0.011961432930933213,3.53195
tongue,-0.0027779002732551406,-0.019957989670327192,3.6667
tool,0.0613457477406629,0.017887561821711945,5.9667
tooth,0.002787796782067087,-0.014436843569581664,4.1364
toothache,-0.004108672951873754,-0.012254112732095757,4.1
toothbrush,-0.0345096794853301,-0.019016439213681874,4.0882
top,0.025771691091305005,-0.012721290311043687,4.0541
torch,0.04576769770004652,-0.03594076366864965,4.728566666666667
torment,-0.014600168309928108,9.303853229464254e-5,4.8
tornado,-0.025055138319101278,0.011690989981340424,5.4118
tortoise,0.048796404495669465,0.01404246074503912,4.4074
torture,0.007319646084470388,-0.0068050557206204565,5.4118
torturer,0.029975253773955157,0.014736851002090767,5.8788
toss,0.032291064982697515,0.020655988371472117,5.25
tosser,0.07632535709877533,0.04764630356795954,5.875
toucan,0.06090875260808212,0.008254785466443482,3.9032
touch,-0.0052628416145150125,-0.02142506275254208,2.8235
touchy,0.028893963800690398,-0.025743452705169867,2.8286
tough,0.029462835686573485,-2.3408737924726641e-4,5.8485
tour,0.02593239221398791,-0.0027072973503401154,3.8438
tourist,0.0023369445882516215,-0.014728819675076776,4.1429
toward,0.021263941685098042,0.015989248160924896,4.0313
towel,-7.972733032410861e-4,0.014314728949633537,3.8571
tower,0.039878687681563774,-0.004202405465837805,4.5588
town,0.0203413309362811,0.013610335673790497,4.0769
toxic,-0.03312924334755776,-0.03490832668007486,4.8361
toxin,0.01591167142409139,-0.004977158121395181,4.5294
toy,0.05269595682494849,0.011709044579812755,4.0882
toys,0.015200816724190491,-0.005413871768363776,3.7647
trace,-0.008110851828316418,-0.011097734940412496,3.6283666666666665
track,0.0497511072336741,-0.015021188397474738,4.5455
traction,0.002092428854360562,2.284072475625537e-4,4.7804
tractor,0.04231334763653463,0.03674353329595556,5.8438
trade,0.017283074384337127,0.011878612888006498,5.4242
traffic,0.029643958456512853,-0.01265739872983139,4.5556
tragedy,-0.022753081071946485,-0.0044339153576251344,3.6667
tragic,-0.033677194010932415,-0.01014951195657915,3.7586
trailer,0.0021391483552115065,-0.003955221795292507,4.5
train,0.03556939027028816,-0.002566870611324268,4.2852
trainer,0.06614378717598302,0.03783209850578803,4.9906
traitor,0.04921279465306527,0.05374991530264828,5.3143
tram,0.0032851992025148824,-0.010346031177333431,4.3929
trample,0.04198634326146575,0.052646412784810914,4.9375
trampled,0.02765389212410385,0.033395512442462694,4.3529
trance,0.021143848796960907,-0.04460004986326346,3.8125
tranquil,-0.04185345175820682,-0.010559404916214626,2.8438
transit,0.02171780133527143,-0.024130375287507402,4.9697
transition,0.012412715040343192,-0.02854460966089936,3.9118
transportation,0.03171687648138277,0.002825714325276757,4.8485
trap,0.01930264471080062,0.025671308516707625,4.5313
trapped,0.005331565493592094,-0.03044782282246386,4.2667
trash,-0.0021491321724537715,-0.013892728996464293,4.8857
trauma,-0.019282484296091723,-0.02083114106910236,4.5
traumatic,-0.0017654923820949187,-0.02770779536170187,4.1471
travel,0.005752698360257269,-0.019161879918847907,4.1071
traveller,0.03900520034190674,0.01694039313483664,4.4242
tray,-0.016473191766236683,0.0025994145944812086,3.9714
tread,0.047572453277546806,0.026878477405440415,4.6563
treason,0.04635599886624131,0.06281866138254111,5.3548
treasure,0.015616331560660057,0.015424536429420627,3.9412
treasurer,0.03851767645236942,0.015824758648092963,4.6389
treat,-0.0015040622477262011,-0.014185465222354948,3.0606
treaty,0.04158937724936135,0.03203943532024131,4.4063
treble,0.016816587920755355,0.012610250683497165,4.089066666666667
tree,0.046545256448362105,-0.008962913403070538,3.9167
trellis,-0.03208110021817781,-0.046411941757253744,3.7273
tremble,0.03739956288096896,-0.005961611517096538,3.1563
trench,0.04880246447889816,0.038775121541071184,5.375
trend,-0.0031553861480552725,-0.0021472039218422556,3.3704
trial,0.03977663937667392,0.024098177164831258,4.5889
triangle,-0.0017214308991040095,-0.04092224407593335,4.2424
triangular,-0.010267897077116117,0.006222309460184788,4.0645
tribal,0.018036633892115767,-0.033160029955880826,5.3333
tribe,0.017727626963256027,-0.0077018633483939836,5.1429
tribute,0.036686240682731575,0.026855243381801952,4.1212
trick,0.02805669876832889,0.049096679863195075,4.5938
tricky,0.027705441477381743,-2.2631510745294015e-4,4.375
trim,-0.0023687132216648477,-0.0016289782104169648,3.5
trimmer,0.04365170317793293,-0.04572113481096873,4.75
trinity,0.022652598716431604,0.035106102372061354,3.6129
trinket,-0.07514341196138197,-0.079417837985197,2.2188
trio,0.009184266819713793,0.01143074148511558,3.8182
triple,0.006066846665657516,-0.007019317515672391,4.1852
tripod,0.06513148851086084,-0.0073663406918007684,4.5714
triumph,0.019353715234423058,0.048685890571346535,4.7813
triumphant,0.06408712499153696,0.04418055896106515,4.7273
troll,-0.008328942681463614,0.016651844382658904,5.5714
trophy,0.013788150866976712,0.03669034751262282,5.0571
trot,-0.0057386293095703644,-0.00770556413362361,3.6364
trouble,0.0070600934842279806,0.02471920698061325,4.9143
troublesome,0.005506367270036311,0.021627037242170827,4.9118
troubling,0.007012502255378805,-0.003982100395390348,4.625
trousers,0.05772463960394633,-0.0026425932960823795,5.9118
trout,0.01877454763651132,0.03420899694410598,5.1429
truce,0.07467183641279213,0.0486697895286865,4.25
truck,0.06598886491034797,0.03662131095917015,5.75
true,0.014960691574257001,-0.02435374734566606,3.129
trumpet,0.06788500885092655,0.04724566482566314,4.6667
truncheon,0.027429317821888732,0.027260212286058016,5.5238
trunk,0.03547969322251565,2.994266831177761e-4,4.630575
trust,0.044067665041045034,0.01773924944382499,3.1212
trustee,0.04211061950483175,-0.005884431057669642,4.0882
trustworthy,0.003191587146348873,0.032808208050694426,3.0625
truth,0.027088438614409127,-0.01707855060516905,3.303
